2025-02-16 15:21:06:475	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-02-16 15:21:10:193	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:10:206	Fenix:arm	debug	0.0,15.110830506472702,-0.0,3.0,29.726476292382802,1.0,1301.0
2025-02-16 15:21:10:207	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:209	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:210	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:248	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:10:259	Fenix:arm	debug	0.0,15.338106380138289,-0.0,3.0,31.130876747141045,1.0,1636.0
2025-02-16 15:21:10:261	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:262	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:264	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:302	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:10:316	Fenix:arm	debug	0.0,15.618549098775944,-0.0,3.0,32.702467732227646,1.0,1570.0
2025-02-16 15:21:10:319	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:321	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:323	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:366	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:10:385	Fenix:arm	debug	0.0,15.941905010422087,-0.0,3.0,34.340934929445595,1.0,765.0
2025-02-16 15:21:10:389	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:391	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:394	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:448	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:10:462	Fenix:arm	debug	0.0,16.337236182416955,-0.0,3.0,36.24690697518893,1.0,1727.0
2025-02-16 15:21:10:466	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:468	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:471	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:532	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:10:549	Fenix:arm	debug	0.0,16.73856446795295,-0.0,3.0,37.952250384538225,1.0,1410.0
2025-02-16 15:21:10:557	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:560	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:563	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:608	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:10:622	Fenix:arm	debug	0.0,17.273554563397063,-0.0,3.0,40.12572727880693,1.0,2063.0
2025-02-16 15:21:10:627	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:629	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:631	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:682	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:10:695	Fenix:arm	debug	0.0,17.769463604869603,-0.0,3.0,41.831070688156224,1.0,1286.0
2025-02-16 15:21:10:697	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:699	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:701	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:754	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:10:770	Fenix:arm	debug	0.0,18.387447261911834,-0.0,3.0,43.90423326422792,1.0,1993.0
2025-02-16 15:21:10:774	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:779	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:781	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:828	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:10:843	Fenix:arm	debug	0.0,18.95364711113423,-0.0,3.0,45.54270046144587,1.0,1326.0
2025-02-16 15:21:10:846	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:848	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:851	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:898	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:10:919	Fenix:arm	debug	0.0,19.67611473224928,-0.0,3.0,47.51554871932054,1.0,1906.0
2025-02-16 15:21:10:921	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:924	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:10:926	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:10:978	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:10:992	Fenix:arm	debug	0.0,20.4783961550914,-0.0,3.0,49.388082658998194,1.0,1242.0
2025-02-16 15:21:10:996	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:10:999	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:001	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:055	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:11:070	Fenix:arm	debug	0.0,21.372117073710644,-0.0,3.0,51.427807129004215,1.0,2114.0
2025-02-16 15:21:11:074	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:076	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:078	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:158	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:11:172	Fenix:arm	debug	0.0,23.130888596422572,1.0,3.0,54.70474152344011,1.0,1224.0
2025-02-16 15:21:11:177	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:180	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:182	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:229	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:11:243	Fenix:arm	debug	0.0,23.869872630611393,1.0,3.0,55.774760917541634,1.0,1133.0
2025-02-16 15:21:11:246	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:248	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:250	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:307	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,7.0,0.0
2025-02-16 15:21:11:321	Fenix:arm	debug	-0.012288054616384917,25.33191919034745,1.0,153.0,57.98167591787601,1.0,1727.0
2025-02-16 15:21:11:323	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:325	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:327	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:371	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:11:385	Fenix:arm	debug	-0.012288054616384917,26.464295364165707,1.0,193.0,59.519828796896945,1.0,2690.0
2025-02-16 15:21:11:387	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:390	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:391	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:456	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:11:468	Fenix:arm	debug	-0.012288054616384917,28.782457701087104,1.0,204.0,62.06112485788805,1.0,1982.0
2025-02-16 15:21:11:471	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:473	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:475	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:517	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:11:530	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,207.0,64.10084932789407,1.0,1840.0
2025-02-16 15:21:11:534	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:537	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:539	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:587	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:11:601	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,215.0,65.97338326757173,1.0,1027.0
2025-02-16 15:21:11:606	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:608	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:610	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:649	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:11:666	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,211.0,68.18029826790611,0.0,1738.0
2025-02-16 15:21:11:669	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:671	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:673	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:704	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:11:716	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,222.0,68.38092690430014,0.0,87.0
2025-02-16 15:21:11:719	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:721	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:723	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:756	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,0.0
2025-02-16 15:21:11:767	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,204.0,68.34748879823447,0.0,7.0
2025-02-16 15:21:11:769	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:771	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:773	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:815	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:11:828	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,207.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:11:831	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:834	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:837	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:869	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:11:886	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,207.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:11:890	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:893	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:895	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:11:936	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:11:951	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,207.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:11:953	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:11:955	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:11:958	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:000	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:12:013	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,211.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:016	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:017	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:020	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:055	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,0.0
2025-02-16 15:21:12:067	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,211.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:071	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:074	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:076	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:121	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:12:136	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,211.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:142	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:144	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:147	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:180	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:12:197	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,236.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:199	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:200	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:203	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:232	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:12:244	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,306.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:248	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:250	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:252	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:284	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,0.0
2025-02-16 15:21:12:296	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,346.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:298	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:300	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:302	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:341	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,7.0,0.0,3.0,3.0
2025-02-16 15:21:12:355	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,349.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:357	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:358	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:360	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:389	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:21:12:404	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,353.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:406	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:408	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:410	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:441	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:12:454	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,357.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:457	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:459	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:460	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:497	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:21:12:510	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,353.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:512	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:514	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:516	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:547	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:12:559	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,357.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:561	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:563	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:564	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:596	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:12:608	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,360.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:611	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:613	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:615	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:658	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:21:12:674	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,357.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:678	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:680	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:682	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:714	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:12:729	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,360.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:730	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:732	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:734	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:764	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:12:775	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,360.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:12:778	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:780	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:782	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:814	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:12:826	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,360.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:829	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:830	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:832	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:875	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:12:887	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,357.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:890	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:891	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:893	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:929	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:12:944	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,368.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:12:947	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:12:949	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:12:952	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:12:986	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:13:003	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,364.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:13:005	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:13:008	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:13:011	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:13:052	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:13:065	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,360.0,68.34748879823447,0.0,0.0
2025-02-16 15:21:13:067	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:13:069	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:13:071	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:13:108	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,0.0,3.0,0.0
2025-02-16 15:21:13:122	Fenix:arm	debug	-0.012288054616384917,29.7,1.0,364.0,68.34748879823447,0.0,3.0
2025-02-16 15:21:13:125	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:13:127	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:13:129	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:31:944	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-02-16 15:21:31:964	Fenix:PresetReading	debug	/sdcard/Download/teleop/PathConfiguration.csv (No such file or directory)
2025-02-16 15:21:31:985	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-02-16 15:21:31:995	Fenix:arm	debug	0.0,13.000009536661222,-0.0,3.0,0.06687621213134488,-0.0,3.0
2025-02-16 15:21:31:997	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:31:999	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:32:000	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:32:028	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:32:040	Fenix:arm	debug	0.0,13.000009536661222,-0.0,7.0,0.06687621213134488,-0.0,3.0
2025-02-16 15:21:32:041	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:32:043	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:32:045	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:32:072	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-02-16 15:21:32:083	Fenix:arm	debug	0.0,13.000009536661222,-0.0,3.0,0.06687621213134488,-0.0,0.0
2025-02-16 15:21:32:084	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:32:086	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:32:088	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:32:117	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
2025-02-16 15:21:32:130	Fenix:arm	debug	0.0,13.000009536661222,-0.0,3.0,0.06687621213134488,-0.0,3.0
2025-02-16 15:21:32:133	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:32:135	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:32:136	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:32:168	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
2025-02-16 15:21:32:179	Fenix:arm	debug	0.0,13.000009536661222,-0.0,3.0,0.06687621213134488,-0.0,3.0
2025-02-16 15:21:32:181	Fenix:endEffector	debug	0.0,0.0,0.0
2025-02-16 15:21:32:183	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:21:32:185	Fenix:buttonPresses	debug	0.0
2025-02-16 15:21:32:215	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
2025-02-16 15:21:32:226	Fenix:arm	debug	0.0,13.000009536661222,-0.0,3.0,0.06687621213134488,-0.0,3.0
