2025-01-03 19:04:31:746	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-01-03 19:04:37:310	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:313	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:314	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:315	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:343	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:37:357	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:359	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:360	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:362	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:391	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:404	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:406	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:408	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:409	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:437	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:450	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:452	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:454	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:455	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:484	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:498	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:499	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:501	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:502	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:535	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:37:549	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:553	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:554	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:556	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:586	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:599	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:603	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:605	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:607	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:638	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:651	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:653	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:655	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:656	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:693	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:706	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:708	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:710	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:712	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:746	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:761	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:763	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:766	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:767	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:806	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:37:827	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:831	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:832	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:834	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:862	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:875	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:878	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:879	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:881	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:910	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:923	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:925	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:927	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:928	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:37:957	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:37:970	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:37:972	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:37:973	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:37:975	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:003	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:38:016	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:018	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:019	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:021	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:054	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:067	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:069	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:071	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:072	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:103	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:117	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:122	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:124	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:125	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:159	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:172	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:174	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:176	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:178	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:213	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:38:225	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:227	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:228	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:230	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:264	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:04:38:278	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,7.0
2025-01-03 19:04:38:280	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:283	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:285	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:324	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:346	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:350	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:352	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:353	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:383	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:395	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:397	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:399	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:400	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:430	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:38:443	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:445	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:446	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:448	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:482	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:495	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:497	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:499	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:500	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:531	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:546	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:548	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:551	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:553	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:584	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:599	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:601	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:603	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:605	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:634	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:647	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:648	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:650	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:652	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:680	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:38:693	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:695	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:697	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:699	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:738	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:38:751	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:753	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:754	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:756	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:793	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:808	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:810	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:813	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:815	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:850	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:873	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:877	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:878	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:880	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:910	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:04:38:923	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:925	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:927	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:929	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:38:959	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:38:973	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:38:975	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:38:976	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:38:978	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:007	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:022	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:023	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:025	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:027	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:060	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:076	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:078	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:080	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:082	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:117	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:130	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:134	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:136	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:137	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:167	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:04:39:180	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:182	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:183	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:185	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:214	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:226	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:227	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:229	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:231	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:273	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:39:287	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:290	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:292	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:294	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:336	Fenix:drivetrain	debug	0.0,0.0,-0.0,-0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:39:351	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:353	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:355	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:358	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:397	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:39:422	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:427	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:432	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:434	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:466	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:39:479	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:481	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:483	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:485	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:518	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:531	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:533	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:534	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:536	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:568	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:04:39:583	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:585	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:586	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:588	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:617	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:630	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:632	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:633	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:635	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:665	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:679	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:682	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:683	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:684	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:712	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:725	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:727	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:729	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:731	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:764	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:777	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:779	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:781	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:782	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:821	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:39:837	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:839	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:841	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:843	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:871	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:39:884	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:885	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:887	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:889	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:922	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:04:39:945	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:948	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:949	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:39:951	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:39:981	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:04:39:994	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:39:996	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:39:998	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:40:000	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:40:033	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:40:046	Fenix:arm	debug	0.0,14.000097366616577,0.0,0.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:40:048	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:40:050	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:40:052	Fenix:buttonPresses	debug	0.0
2025-01-03 19:04:40:084	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:04:40:097	Fenix:arm	debug	0.0,14.000097366616577,0.0,3.0,0.2064409578860446,0.0,3.0
2025-01-03 19:04:40:100	Fenix:endEffector	debug	0.0,0.0,0.0
2025-01-03 19:04:40:102	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:04:40:104	Fenix:buttonPresses	debug	0.0
